73.07,450,0,nan,485
72.72,nan,0,89.04,nan
72.64,nan,nan,nan,725
nan,625,0,89.3,768
72.76,690,0,89.33,780
72.81,730,3.8,89.31,707
nan,620,nan,89.18,608
72.73,585,0.6,nan,713
72.73,585,0.1,89.29,nan
nan,575,nan,nan,720
72.73,585,0,89.39,nan
72.75,595,0,89.43,760
72.79,615,0,89.43,760
nan,540,0,89.37,715
72.67,550,nan,89.37,715
nan,535,nan,89.37,710
72.65,540,0,89.53,750
72.73,600,0.1,89.56,790
nan,600,0.1,89.67,870
nan,750,nan,89.66,nan
72.93,830,0,89.62,860
72.93,830,0,89.63,864
nan,825,0,89.61,848
nan,820,0,nan,800
72.91,nan,0,89.57,nan
72.93,750,0.2,nan,791
72.9,nan,0,89.55,825
72.91,720,0,89.56,831
72.88,695,0,89.46,nan
nan,620,0,89.52,802
72.78,nan,0,89.58,825
72.88,695,nan,89.66,845
nan,680,0,89.6,739
72.84,655,0,89.65,780
72.85,nan,55.3,89.61,nan
72.82,645,nan,89.67,nan
72.84,770,0,89.62,745
72.81,745,nan,89.46,655
72.71,670,nan,nan,650
nan,535,0,89.52,688
72.71,545,0,nan,623
nan,nan,0,89.23,520
72.62,490,0,89.36,566
72.63,495,0,89.51,650
72.67,525,0,nan,nan
72.64,510,0,89.51,nan
72.67,525,nan,89.39,568
nan,nan,0,89.41,nan
72.66,570,0,89.26,nan
72.6,550,0,89.31,nan
72.61,560,nan,89.22,485
72.59,548,0,89.38,nan
72.6,475,nan,89.24,495
72.54,445,0,89.33,541
72.6,475,nan,89.24,495
72.55,450,0.2,89.38,570
72.62,485,nan,89.42,589
72.65,500,0.7,nan,525
nan,455,0.1,89.41,569
72.62,465,14.5,89.19,457
72.63,475,30.6,89.21,467
72.61,nan,0,89.19,457
72.57,470,0,89.38,552
72.63,520,0,89.52,nan
72.69,nan,0,89.51,620
nan,590,0,89.69,718
72.73,615,0,89.39,559
72.64,nan,6.6,89.17,420
72.53,450,0,89.14,435
72.5,nan,0,nan,425
72.48,385,nan,nan,447
72.51,440,0,89.02,425
nan,420,nan,89.14,450
72.49,420,1.3,89.06,427
72.49,nan,nan,89.13,445
nan,430,0,89.1,436
72.5,nan,nan,89.3,508
72.56,465,nan,89.42,565
72.62,515,0,89.3,nan
72.58,485,nan,89.23,nan
nan,nan,1.6,89.16,430
72.51,nan,0,89.12,420
nan,428,nan,nan,382
72.43,nan,0.1,nan,390
72.44,358,13,89.28,496
72.56,nan,0,nan,390
nan,405,0,89.24,nan
nan,420,0,89.1,nan
72.57,428,0,nan,450
72.6,445,0,89.32,nan
72.62,460,44,89.37,549
72.67,500,0.1,89.4,564
72.68,470,nan,nan,nan
72.68,470,nan,nan,555
nan,470,16.8,89.32,500
72.69,510,0.6,90.33,1660
73.57,nan,1.8,90.73,2300
73.97,2650,nan,91.03,nan
74.2,3120,0,nan,nan
nan,3620,0,91.41,3810
74.46,3960,0,91.33,3730
74.41,nan,0,91.23,nan
74.43,3900,0,91.25,nan
74.44,nan,0,91.21,3780
74.43,3940,4.5,91.26,3880
74.45,3980,0,91.2,4010
74.45,3980,0,nan,3900
74.29,3440,0,nan,3010
nan,3100,nan,90.65,2930
73.98,nan,0,nan,2500
73.6,1910,0,nan,nan
73.26,1160,0.1,89.15,nan
nan,660,12,89.02,nan
72.76,460,0,nan,800
72.92,650,1.2,89.2,623
72.87,590,18.6,nan,550
72.73,460,0.7,88.86,440
72.58,448,32.4,88.91,480
nan,470,nan,88.77,445
72.55,nan,60.5,nan,nan
72.55,420,0.1,88.8,420
72.55,420,0,88.76,401
72.56,425,nan,88.71,380
72.52,395,0,nan,365
nan,nan,nan,88.75,nan
nan,360,0,88.55,nan
nan,290,0.1,nan,nan
72.43,345,nan,88.9,500
72.61,460,0.8,88.6,355
72.38,320,0,88.74,415
72.45,nan,2.7,88.59,373
72.35,305,nan,88.5,335
nan,280,nan,88.86,500
72.49,385,0,88.88,517
nan,475,nan,89.07,600
72.65,505,nan,88.9,520
nan,455,0,88.93,544
72.57,455,0,nan,450
72.48,435,0,88.79,463
72.49,440,8.2,88.77,452
72.45,415,5.5,88.79,480
72.46,420,0.1,88.8,485
72.43,395,nan,88.83,495
72.46,nan,0.2,89.06,615
nan,nan,0,89.01,598
nan,510,0.1,89.14,700
nan,535,nan,89.25,760
72.67,565,0,nan,600
72.63,nan,0,89.05,nan
72.56,490,0,88.78,450
nan,nan,0,88.79,478
72.32,335,0,nan,465
72.27,315,nan,88.62,400
72.22,290,0,88.57,366
72.25,306,38.5,88.88,520
nan,400,0,88.64,386
nan,385,0.1,nan,850
72.77,640,0,89.02,580
72.56,nan,0.1,88.61,nan
72.26,355,nan,88.46,325
72.17,320,nan,88.48,315
72.17,nan,0,nan,nan
72.05,275,0,88.42,300
nan,305,nan,nan,345
72.14,305,0,88.29,255
72,260,0,88.48,nan
72.13,300,35.4,89.12,nan
nan,nan,0,88.72,430
nan,430,0,88.46,350
nan,305,0,nan,460
72.22,335,nan,88.76,470
72.32,385,2.7,88.72,nan
72.27,360,0,89.12,640
72.5,485,0,88.92,570
72.47,470,0,88.95,580
72.5,485,nan,89.09,615
72.55,515,0.1,88.96,550
72.51,490,0.9,nan,625
72.55,490,0,88.95,520
72.49,455,0.1,89.19,655
72.59,510,0.1,88.99,535
72.5,450,nan,nan,625
nan,nan,5.9,89.22,nan
72.64,550,0,89.12,595
72.63,540,nan,89.51,830
72.79,650,2.4,89.58,890
72.79,650,2.5,89.51,835
72.76,nan,3.3,89.5,830
72.77,710,19.6,89.73,970
nan,810,0,89.78,995
72.91,nan,nan,89.78,1040
72.87,920,0,89.84,1100
72.89,940,4,89.86,nan
72.88,930,2.4,89.91,1160
72.86,nan,0,89.68,nan
72.79,820,0,89.77,nan
nan,860,nan,nan,1000
nan,nan,0,90.14,1290
73.09,nan,0,90.19,nan
nan,1350,0,90.09,nan
73.06,1280,0,90.04,nan
73.04,1250,nan,90.23,1400
73.18,1440,0,nan,1360
73.11,1310,0,90.16,1350
73.12,nan,0,90.18,1360
72.99,1100,0.1,89.8,1100
72.83,900,0,89.9,nan
72.83,900,0,89.83,1080
72.76,780,nan,89.83,nan
72.79,985,nan,89.65,860
nan,650,1.8,89.35,610
72.41,500,0,89.8,nan
72.63,nan,nan,89.45,655
72.49,590,0,89.55,753
72.59,720,nan,nan,590
72.39,nan,0,89.35,650
72.51,720,0,89.49,720
nan,710,0,89.15,500
72.37,585,0,89.48,710
72.5,680,0,nan,654
72.46,650,nan,nan,660
72.37,nan,nan,89.22,614
72.48,665,0,89.49,755
72.53,700,0,nan,555
nan,nan,0,89.14,560
nan,580,nan,89.11,nan
nan,630,0,89.38,750
72.56,nan,nan,nan,nan
72.59,700,0,89.34,nan
72.56,670,6.8,89.45,726
72.63,nan,0,89.38,730
72.54,nan,0,89.36,740
nan,730,0,nan,nan
72.59,750,0,89.34,607
72.52,nan,nan,nan,nan
72.57,730,nan,89.05,575
72.34,560,0,nan,570
72.41,600,0,nan,nan
72.37,565,0.1,89.55,800
72.82,950,nan,89.85,1040
72.94,nan,10.4,89.65,930
72.77,910,20.3,89.2,635
nan,695,0,89.19,630
72.48,658,nan,89.19,640
72.47,650,nan,89.06,565
72.39,520,0,89.2,655
72.47,585,0,nan,625
72.41,535,0,89.11,nan
72.38,510,0,89,540
72.32,490,0,88.96,500
72.32,490,nan,88.95,526
72.29,470,0,88.94,495
72.24,450,0,89.16,555
72.32,510,nan,88.92,475
72.21,445,0,88.96,530
72.25,470,0,88.99,500
72.25,nan,0,89,nan
72.27,480,nan,nan,nan
72.3,495,0,89.03,520
72.27,480,0,89,490
72.29,490,0,88.98,nan
72.28,485,0.1,89.05,523
72.27,480,nan,nan,540
72.32,505,0,89.1,545
72.33,515,0,nan,540
72.31,503,nan,89,540
72.25,480,0,88.94,460
72.18,440,nan,88.8,nan
nan,425,0,nan,nan
72.28,500,0,nan,523
nan,470,0,89.06,521
72.27,495,0,89.12,550
72.31,nan,0,89.1,nan
nan,490,0,89.03,455
nan,540,0.9,89.13,nan
72.29,540,0.1,89.03,480
72.28,530,nan,nan,nan
72.17,nan,0,89.2,565
72.34,585,0,88.97,490
nan,470,nan,89.15,555
nan,565,0,89.05,500
72.28,530,0,88.94,465
72.18,445,0,89.17,560
72.27,550,nan,nan,575
72.31,580,0,89.16,nan
nan,570,0,89.26,624
72.35,635,0,89.04,510
72.23,nan,0,89.08,540
72.23,540,nan,89.14,nan
nan,565,0,88.92,nan
nan,485,nan,88.98,nan
72.19,515,0,89.13,585
nan,490,nan,88.94,505
72.19,465,0,89.16,570
nan,455,0,88.79,nan
nan,410,nan,nan,460
nan,400,0,nan,nan
72.12,nan,nan,nan,400
72.11,420,0,nan,405
nan,375,nan,88.78,437
72.18,460,0,88.83,nan
72.13,nan,0,nan,nan
72.11,365,nan,88.93,nan
72.08,355,0,88.74,nan
72.07,350,0,nan,440
72.08,405,0,nan,425
nan,nan,nan,88.72,383
72.05,395,0,89.02,520
72.09,415,0,88.69,385
71.98,370,0,88.72,395
nan,390,0,89.03,520
72.14,nan,0.1,nan,nan
72.03,387,0,nan,393
72.02,nan,nan,88.79,390
72.04,390,0,88.78,387
72.03,nan,nan,88.76,nan
nan,383,0,88.74,370
72.01,nan,0,88.9,470
72.11,424,0,88.9,nan
72.06,400,nan,88.79,418
72.03,387,0,88.77,390
72.03,387,nan,88.8,402
nan,390,0,88.77,390
72.06,nan,0,88.79,nan
72.1,nan,0,nan,374
nan,390,0,88.88,440
72.13,408,0,88.89,445
nan,360,0.1,88.76,nan
72.13,370,1.4,88.86,nan
nan,378,0.1,88.82,nan
72.12,355,0.6,nan,377
72.32,485,3.9,88.74,407
72.27,nan,2.7,nan,414
nan,480,nan,88.75,385
72.27,370,0,88.95,465
nan,390,0.1,88.9,460
72.26,365,0,nan,nan
72.32,405,0,89.01,510
72.31,395,0,89.05,510
nan,405,0,88.98,476
72.29,385,0,88.93,460
72.27,370,0,88.96,472
72.33,410,nan,nan,462
72.29,385,0,88.98,498
72.31,nan,0,89.02,485
72.31,395,0,nan,463
72.49,nan,nan,89.31,630
72.59,615,0,89.41,740
72.59,nan,0.2,nan,735
72.69,695,1.4,89.63,925
72.87,853,nan,89.54,870
72.83,985,0,89.5,nan
nan,930,nan,nan,nan
72.78,875,0.6,89.37,760
nan,875,3.4,89.46,1080
72.77,865,0,89.39,990
72.78,875,0,89.28,920
nan,820,0.1,89.42,1050
72.81,nan,0.1,89.33,970
72.84,950,0,89.22,930
72.8,900,nan,89.47,1080
72.91,1050,0,89.28,890
nan,765,nan,89.23,818
72.72,805,7.4,89.23,nan
nan,840,1.3,89.24,823
72.77,865,0,nan,nan
72.64,705,nan,89.22,785
72.69,765,0.9,89.3,850
nan,865,0,89.13,735
72.7,775,0,89.16,nan
72.73,820,nan,nan,776
72.68,nan,0.9,89.19,800
72.7,775,0,88.9,nan
72.47,550,0,nan,800
72.67,740,0,89.1,nan
72.53,600,0,89.14,770
72.64,710,nan,89.13,770
72.55,615,0,89.07,660
nan,580,0,89.19,740
nan,775,0,89.31,825
72.7,nan,nan,89.13,700
72.58,645,0.1,nan,nan
nan,800,0,nan,730
72.71,690,0,89.34,nan
72.73,705,0,89.2,630
72.73,nan,nan,nan,750
72.7,680,0,89.21,640
72.69,675,0,89.29,nan
nan,nan,nan,89.35,740
nan,712,0,89.31,715
72.7,635,nan,89.19,627
72.67,605,0,89.29,720
72.72,655,nan,89.12,635
72.71,690,0,89.26,nan
72.64,630,nan,nan,595
72.54,470,0,89.27,723
72.72,640,0,89.21,640
72.65,nan,0,89.14,nan
72.6,510,0,89.14,590
72.59,nan,0,89.29,650
72.64,550,5.3,89.19,590
72.66,nan,nan,89.3,670
72.73,650,0,nan,662
72.7,nan,0,nan,565
72.68,545,0,89.2,nan
72.67,535,0,89.38,725
72.74,605,0,nan,638
72.73,nan,nan,89.36,660
72.74,605,0,nan,550
72.74,605,0,89.51,nan
72.89,750,0,89.44,nan
72.79,nan,nan,nan,550
nan,nan,0,89.1,505
72.66,530,0,89.35,640
72.81,635,1.4,89.64,770
72.91,750,1.7,89.29,615
72.76,nan,0,89.62,930
73,750,0,89.49,660
nan,780,0,89.63,765
nan,840,0,89.57,700
nan,nan,0,nan,nan
nan,650,0,89.48,720
72.89,665,0.1,89.53,755
nan,685,0.1,nan,805
72.97,nan,0,89.36,665
72.81,595,0,89.45,710
72.88,730,4.9,nan,850
nan,nan,8.5,89.65,820
73.06,870,nan,89.55,nan
nan,820,0,89.73,1010
73.06,870,0,89.56,nan
72.99,nan,0.6,89.67,840
73.02,830,0.2,89.6,nan
73.01,nan,0,89.48,nan
72.94,755,0,nan,nan
72.84,nan,nan,nan,605
72.87,645,0,89.37,635
72.89,665,4.9,89.17,530
nan,nan,0.5,89.23,605
72.88,655,nan,89.22,610
72.89,nan,0.1,89.17,nan
nan,nan,0,89.03,500
72.82,nan,0,nan,nan
72.88,635,0,nan,614
72.92,nan,0.2,89.14,nan
72.92,595,0,89.09,520
72.89,570,0,89.26,625
72.95,625,0,89.09,510
nan,560,0,89.14,nan
72.87,550,1.5,89.06,515
72.86,540,nan,88.91,nan
72.77,475,0,89.06,490
72.82,nan,0,89.09,nan
nan,540,nan,nan,nan
nan,515,nan,nan,550
72.83,520,0,89.31,708
72.95,615,nan,89.34,700
72.99,650,0,89.32,nan
nan,585,0,89.15,540
nan,530,nan,89.52,750
73.03,650,nan,90.13,1670
nan,nan,0,90.29,2040
73.77,nan,0,90.78,3050
74.08,nan,nan,90.95,nan
74.16,3650,nan,91.02,nan
74.21,3890,0,91,3960
74.26,nan,nan,nan,3970
74.28,3990,0,90.96,3860
74.28,3990,0,90.97,3920
74.36,4030,0,90.99,4030
74.37,4040,0,nan,nan
74.33,3970,0.1,nan,nan
nan,3840,17.2,90.93,nan
74.29,3800,nan,90.62,3100
74.01,3100,0,90.38,2690
73.91,2860,0,90.25,2490
73.82,2580,0,nan,nan
74.36,4150,nan,89.89,2050
73.63,1930,nan,89.66,1820
73.5,1700,32,nan,1750
73.14,1050,0,nan,750
72.79,nan,0.9,89.12,770
73.37,1230,nan,89.44,nan
72.75,600,nan,89.04,630
nan,625,0,89.17,710
72.76,665,0,nan,720
72.71,nan,3.6,nan,525
72.62,485,0,89,500
nan,410,14.4,88.82,380
72.44,nan,0.2,89.03,485
72.72,nan,67.6,89.27,680
72.77,nan,nan,89.18,590
72.72,600,nan,89.09,520
72.67,nan,0,89.11,530
72.67,585,3.2,89.04,nan
nan,nan,0.8,88.99,500
72.58,520,0,89.07,560
72.81,720,0,90.02,1810
73.61,2140,0.8,90.33,2200
73.76,2260,0,90.38,2570
73.94,2900,0,90.48,2740
73.94,2900,nan,90.55,nan
nan,2900,0,90.55,2760
73.88,nan,0.2,90.41,2580
73.87,2730,0.1,90.51,2670
nan,2520,nan,89.96,1750
73.39,1660,0,89.74,1460
72.99,930,4.8,89.31,795
73,1000,0,89.49,nan
72.82,820,0,89.23,590
72.77,670,0,89.22,525
72.76,660,3.9,nan,500
nan,620,0.4,89.14,495
72.7,555,0,nan,560
72.75,nan,0,89.28,630
73.22,1250,24.3,90.29,nan
73.61,2340,nan,90.53,2500
73.88,3160,0,90.48,2610
nan,3100,0,90.53,nan
73.87,3100,0,nan,2670
73.87,nan,0,90.41,2680
73.78,nan,33.3,90.21,2350
73.56,2180,103.3,90.21,nan
73.65,2450,0,nan,2360
73.75,2720,14.7,nan,nan
73.05,1060,0.6,89.37,890
73.01,1010,68.3,89.54,nan
72.98,980,4.3,89.87,1480
nan,1510,1,nan,1750
73.23,1490,0,89.89,1400
73.16,1350,nan,89.81,1250
73.05,1130,0,89.82,1270
72.97,1000,nan,89.63,1050
72.97,1120,0.1,89.64,1060
72.86,980,0,89.43,835
72.8,860,0,89.5,900
72.81,nan,0.5,89.53,nan
72.85,930,nan,89.49,nan
72.83,905,17.9,89.54,975
nan,850,nan,89.53,960
72.85,900,54.8,nan,990
72.95,1040,2.1,nan,1020
73.01,1140,1.1,89.95,nan
73.06,1300,1.2,nan,1050
72.89,950,0,89.68,1060
72.83,880,0,89.66,1040
72.83,925,0,89.5,nan
72.67,730,nan,89.37,775
72.65,nan,0,89.2,640
nan,650,0.1,89.17,620
72.55,620,0.2,89.24,660
72.51,585,0,89.34,730
72.59,645,nan,nan,nan
nan,585,nan,89.1,535
72.48,595,0,89.1,535
72.6,725,0,89.71,1000
72.81,980,nan,89.49,853
72.72,865,1.6,nan,nan
72.62,750,9.4,89,530
72.51,625,nan,89.09,585
72.54,590,0,89.08,580
72.53,570,0,89.22,650
72.85,1000,nan,90.05,1600
73.41,2000,nan,nan,1670
73.31,1670,0,90.05,1670
nan,1490,0.5,89.9,1450
nan,1360,nan,89.76,1250
72.83,1050,0,89.42,835
72.72,770,nan,89.35,790
72.66,710,nan,89.35,790
72.65,700,0,89.62,1020
nan,820,0,nan,742
72.65,645,0,89.53,840
72.74,740,nan,89.47,nan
nan,730,0.1,89.19,610
72.59,580,0.1,89.16,570
72.53,560,nan,89.08,538
72.53,560,0,89.09,542
72.52,552,0,88.94,515
72.48,534,0,nan,525
72.46,nan,0,nan,537
72.48,532,0,89.115,566
72.54,535,0,nan,nan
72.57,nan,0,89.34,685
72.52,nan,0,89.48,775
72.7,nan,0,nan,626
72.53,nan,0,89.19,nan
72.47,530,0,89.13,545
nan,nan,0.1,nan,500
72.5,nan,0,nan,580
72.52,545,0,89.16,577
72.51,540,nan,89.19,590
72.5,560,0,89.15,575
nan,540,0,89.17,565
72.47,nan,0,nan,572
72.47,520,nan,89.24,630
72.5,536,0.7,nan,580
nan,530,nan,89.19,585
72.48,nan,0,89.11,550
nan,nan,0,89.16,nan
72.41,nan,0,88.92,500
72.31,480,nan,88.9,432
nan,475,0,88.98,470
72.33,450,0,89,515
72.35,460,0,88.9,450
72.28,nan,nan,88.89,430
72.28,nan,0,88.89,430
72.28,428,0,nan,nan
72.34,456,0.1,89.01,505
72.36,nan,0,88.98,470
72.38,478,0,88.94,450
72.37,472,0,88.92,470
72.35,462,0,88.81,440
nan,nan,0,88.84,nan
72.33,451,0,nan,nan
72.37,472,0,88.94,490
72.36,nan,nan,88.84,455
72.34,nan,0,88.98,480
72.38,445,0,88.96,470
72.38,nan,0,88.95,nan
nan,445,0,88.94,455
72.35,429,0,88.99,476
72.36,434,0,88.96,460
nan,440,0,88.92,425
72.32,415,nan,88.84,390
72.3,406,nan,88.89,nan
72.35,428,0,nan,415
nan,418,0,88.97,455
72.4,nan,0,89,470
72.38,496,0,88.97,455
nan,456,0,88.77,395
72.26,418,0,88.8,412
nan,422,0,88.92,436
72.32,420,0,88.8,405
nan,414,nan,88.81,nan
72.28,400,0,88.8,392
nan,402,0,88.76,380
72.21,402,0,88.86,410
nan,428,0,nan,376
72.23,408,0,88.71,385
72.24,412,0,88.74,390
72.29,nan,0,88.91,nan
nan,380,0,88.75,400
72.24,nan,nan,88.72,390
72.25,390,nan,88.78,400
72.26,394,nan,88.68,376
72.26,nan,0,88.73,374
72.23,372,0,88.7,nan
72.22,390,0,88.76,390
nan,408,0,88.79,nan
72.28,nan,0,nan,380
nan,414,0,88.98,nan
72.33,399,0,89.06,500
72.41,430,0,89.08,485
72.35,406,0,89.11,nan
72.35,nan,0,nan,535
72.35,474,0,89.1,502
72.31,440,nan,89.06,nan
72.31,440,0,89.05,485
72.3,434,0,nan,380
nan,396,0,88.66,330
nan,384,0,nan,335
72.21,402,nan,88.61,368
72.21,402,0,88.58,365
72.15,386,0,88.58,365
nan,nan,nan,88.65,373
72.24,406,nan,88.67,370
72.26,360,nan,88.61,365
72.28,368,nan,nan,345
72.25,355,0,88.58,nan
nan,nan,0,88.53,350
72.31,374,0,88.56,352
72.32,378,0,88.53,350
72.3,354,nan,nan,362
72.36,383,0,88.61,359
72.36,383,0,88.62,360
72.39,nan,0,88.63,362
nan,351,0,88.58,360
72.37,nan,0,88.61,nan
72.37,351,0,88.63,377
72.4,366,0,88.6,375
72.37,351,nan,88.61,375
72.38,nan,0,88.55,370
72.35,nan,0,88.57,nan
72.34,nan,0,88.56,nan
72.34,318,nan,88.6,362
72.34,318,nan,88.63,364
72.35,nan,0,nan,381
72.35,nan,0,88.64,nan
72.35,323,0,88.66,nan
72.32,311,0,88.66,365
72.31,309,0,88.67,367
72.28,305,nan,88.64,nan
72.24,298,0,88.63,363
72.23,290,0,88.64,nan
72.22,289,1.5,88.64,369
72.25,292,3.6,88.62,366
72.24,288,0,88.63,368
nan,282,0,88.76,385
72.28,nan,0.1,89.02,480
72.4,350,nan,nan,nan
72.35,378,0,89.07,nan
72.32,350,0,89.06,482
72.35,380,0,nan,515
72.34,370,0,89.25,590
nan,nan,0,nan,610
72.5,580,0,89.26,600
nan,588,0,nan,610
72.63,762,0,89.37,725
72.76,830,0,89.27,765
72.69,nan,0,89.29,nan
72.69,770,0,nan,810
72.71,nan,11.8,89.3,845
72.73,830,0.6,89.32,862
72.76,842,4.6,nan,970
72.79,892,0.5,89.33,875
72.8,nan,0,89.29,850
72.77,852,0,89.35,900
72.78,862,0,89.31,850
72.77,852,0,nan,nan
72.79,874,nan,89.24,805
72.78,862,nan,89.22,800
72.75,830,0,89.235,801
72.76,828,nan,nan,nan
72.74,807,0,89.22,767
72.76,828,0,89.2,760
72.75,818,0,89.22,823
72.77,838,0,89.25,nan
72.75,818,nan,89.25,845
72.79,860,nan,89.23,828
72.78,850,0,nan,nan
72.77,838,nan,89.17,800
nan,nan,0,89.21,nan
72.76,828,0.1,89.23,840
72.78,890,0.5,89.24,836
72.79,865,nan,89.28,850
72.78,855,0,89.28,850
72.81,880,0,nan,782
72.78,860,nan,89.16,770
72.73,820,0,89.21,800
72.74,nan,nan,89.18,800
72.73,780,0,89.12,760
72.7,760,nan,89.13,735
72.69,nan,nan,nan,740
72.71,nan,0,89.18,790
72.76,nan,0,nan,700
72.73,750,0,89.15,715
72.69,735,9.5,89.15,750
72.74,767,0,nan,770
72.72,755,0,89.15,758
nan,730,0,89.19,786
72.67,720,0.1,89.22,800
72.68,nan,nan,89.3,798
72.66,715,0,nan,nan
nan,nan,0,nan,750
72.59,695,0,nan,690
72.57,nan,nan,89.25,725
72.58,695,0,89.25,725
72.59,700,0,89.23,nan
72.57,675,0,89.25,nan
72.54,650,0,89.28,685
72.53,640,0,89.24,680
72.51,630,0,89.27,701
nan,623,0,89.27,nan
72.5,660,0,89.28,685
nan,nan,0.1,nan,702
72.53,nan,6.6,89.28,615
nan,nan,0.1,89.34,nan
72.57,700,0,89.39,nan
nan,710,0,89.36,nan
nan,710,0,89.38,763
72.6,715,0.1,nan,613
72.62,nan,1.7,89.35,650
72.59,625,0,89.31,nan
nan,610,0,89.31,630
72.54,600,0,89.31,nan
72.56,620,0,89.31,710
72.55,615,nan,89.32,720
72.58,630,0,nan,705
72.53,610,nan,89.35,740
nan,610,0,89.25,665
72.51,615,nan,89.27,632
72.53,nan,0,89.28,678
72.5,nan,1.7,89.26,666
72.55,635,0.9,nan,695
nan,635,22.7,89.36,695
72.62,675,0,nan,728
72.58,655,0,nan,nan
nan,640,nan,89.11,630
72.5,610,0,88.91,510
72.41,555,nan,88.92,525
72.4,510,0,88.95,nan
72.49,550,0,88.94,535
72.5,nan,0,nan,532
72.46,535,0,88.95,nan
72.56,nan,nan,88.88,495
nan,500,1.7,nan,510
72.54,515,0,88.88,490
72.54,515,0,88.87,480
72.5,490,0,88.88,500
72.5,490,0,88.87,495
72.48,445,nan,88.86,485
72.48,445,0,88.82,478
72.47,nan,0.1,88.82,478
nan,435,0.1,88.78,463
72.46,400,0,88.81,475
nan,395,nan,88.86,485
