73.07,450,0,nan,485
72.49,nan,0,88.88,494
72.52,430,0,88.91,509
72.51,425,0,88.93,514
nan,495,0,88.92,nan
nan,480,0,88.92,510
72.48,445,0,88.9,500
72.51,470,0.3,88.9,500
72.44,420,0,88.89,495
72.44,420,0.1,88.92,510
72.46,nan,0,nan,515
72.47,420,0,88.89,495
72.44,nan,0,nan,515
nan,400,0,nan,582
72.52,475,0,89.06,550
nan,nan,0,89.02,nan
72.51,465,0,89.06,nan
72.51,465,0.1,89.06,527
72.52,465,0.3,89.03,515
72.53,470,0,89.2,590
72.61,510,0,89.12,553
72.63,530,nan,90.1,2060
73.56,nan,nan,90.47,2920
73.91,3050,4.1,90.95,3700
74.05,3380,0,91.12,nan
74.09,3510,0,91.08,nan
74.14,3620,0,91.05,3930
74.11,3590,0,nan,3970
nan,3680,0.1,nan,3900
74.14,3890,0,90.97,3820
74.17,3940,0,nan,3910
74.13,nan,0,90.7,3450
73.91,3130,0,90.5,3200
73.71,2670,nan,90.61,3250
73.81,2850,0.1,90.65,3400
73.68,nan,nan,90.06,1960
73.77,2830,6.1,89.89,2020
73.32,1950,0.9,90.12,2640
73.11,1570,0,89.26,1160
72.51,580,nan,nan,488
72.31,430,0,88.67,453
nan,395,0,88.74,nan
nan,400,0,88.78,505
72.25,415,0,88.78,505
72.3,nan,0,88.78,492
nan,nan,0,88.8,nan
nan,430,0,nan,nan
72.25,nan,0,88.85,550
72.23,410,0,88.86,nan
72.22,410,0,88.78,478
72.18,385,0,88.72,nan
72.12,374,0,88.7,435
72.13,380,0,nan,467
72.12,nan,0,nan,560
72.28,440,0.1,nan,580
72.3,450,0,nan,nan
nan,485,5,88.92,600
72.32,465,0,88.89,570
72.26,nan,0,89.1,760
72.31,nan,1.3,nan,770
nan,570,18.8,nan,900
72.59,790,0,nan,813
72.47,675,19.1,89.29,840
72.5,700,nan,89.35,880
72.59,805,nan,89.38,nan
nan,780,0,89.09,705
72.28,500,2.8,89.09,nan
72.3,515,nan,89.05,635
72.32,535,0.1,nan,645
72.32,535,0,89.06,660
72.34,525,0,88.76,475
72.16,nan,nan,nan,425
72.12,nan,0.4,88.54,394
72.08,410,0,89.23,770
72.43,nan,0,88.72,455
72.2,500,0,nan,502
72.18,nan,0,88.7,455
72.17,nan,0,88.67,440
72.06,400,0.7,88.88,512
72.19,nan,1.2,88.46,360
72.03,375,0.1,88.52,370
72.07,390,18.6,nan,420
nan,420,32.1,88.67,438
72.21,470,0.2,88.92,nan
72.25,490,0.8,88.68,452
72.16,440,0,88.66,443
72.12,415,nan,88.49,385
72.03,375,0,88.42,nan
nan,nan,0,nan,373
72.03,375,0,88.41,nan
nan,350,0,nan,352
72.06,378,0,nan,352
nan,370,0,88.35,334
72.04,360,0,88.52,380
72.08,380,0,88.36,337
nan,330,nan,88.41,nan
72.01,305,6.9,88.45,360
72.03,320,2.8,88.48,370
nan,335,1.7,88.44,358
72.09,345,10.7,nan,354
nan,335,0,88.41,396
72.11,355,0,88.49,375
72.12,360,0,88.46,366
72.14,nan,19.7,88.62,437
72.24,445,19.7,88.75,nan
72.29,480,25.7,88.84,535
72.48,525,51.1,89.43,840
72.71,nan,28.4,90.14,nan
73.47,2730,0,90.31,2520
73.46,2270,21.2,90.03,1820
nan,1830,1.4,89.59,1300
72.95,nan,5.5,89.96,1900
73.56,2850,0,nan,3120
73.87,3220,0,90.46,nan
73.39,2320,0,nan,1750
73.04,1280,0,89.59,1210
72.88,nan,nan,nan,970
nan,740,0,89.36,908
72.84,1080,nan,89.93,1730
73.08,1710,0.5,nan,1830
73.05,1780,23.2,nan,1910
73.09,nan,0.1,nan,nan
73.11,1900,nan,90.09,1850
73.01,1700,nan,89.86,1510
72.89,1460,0,89.87,1530
72.88,1400,0,89.9,1560
72.91,1460,0,nan,1560
72.91,nan,0,nan,1500
72.87,1380,0,89.84,1480
nan,1470,0,nan,1470
72.87,1380,0,89.79,1410
nan,1340,0.1,89.83,1470
nan,1390,1.2,89.83,1470
nan,1390,0.7,89.78,1400
72.8,1250,6.9,89.56,1100
nan,960,0,89.48,1000
72.61,1080,0,89.39,910
72.55,nan,0,89.39,990
72.55,nan,0,89.4,1010
72.52,nan,0,89.41,1030
72.5,910,0,89.36,980
72.48,880,0,nan,1030
72.48,880,0,89.37,1010
72.47,nan,0,89.4,1030
72.49,900,0.2,89.42,nan
72.57,1020,20.8,89.39,1020
72.55,990,0.5,89.43,1060
nan,975,0,89.36,990
72.54,975,0,89.34,nan
72.53,960,nan,89.35,993
72.58,nan,0,89.29,nan
72.48,890,0,89.31,974
nan,975,0,89.38,1010
72.59,1060,0,89.36,nan
72.55,990,0,89.34,978
nan,975,0,89.34,978
72.53,960,0.1,nan,nan
72.54,975,0.1,89.34,nan
72.53,960,5.6,89.36,980
72.49,nan,nan,nan,1040
72.56,1010,18.4,89.48,1050
nan,nan,nan,89.56,1140
72.57,1020,nan,nan,1080
72.55,995,0,89.51,1060
72.6,nan,0,89.52,1070
72.63,1060,0,89.53,1080
72.62,nan,0,89.53,1090
72.66,1120,0,89.53,1090
nan,1060,0.1,nan,1060
72.63,1060,nan,89.38,nan
72.56,950,13.3,nan,1030
72.64,1080,16.7,89.51,1050
72.67,nan,0,89.44,1010
72.65,1100,0,89.37,1060
72.64,1060,0,nan,nan
72.6,995,3.9,89.29,970
72.57,950,0,89.36,nan
72.62,1030,0,nan,1100
72.65,1070,0,nan,968
72.6,nan,0,89.34,1010
nan,1030,0,89.3,nan
72.57,946,6.7,89.37,1040
72.59,980,15,89.4,1070
72.61,1010,0.1,nan,1160
nan,1060,0,89.44,1060
nan,1060,0,nan,1150
72.7,1160,nan,nan,1050
nan,1140,0,89.5,1030
72.67,nan,6.5,nan,1100
72.69,1140,nan,89.46,1060
72.64,1060,2,89.44,1040
72.62,1030,0,89.46,1060
72.62,1030,0,89.48,1080
72.63,1040,0,89.42,1030
72.65,1070,0,89.39,nan
72.66,nan,0,89.39,nan
72.64,1060,0,89.34,1060
nan,1060,0,nan,nan
72.67,1110,nan,89.45,1180
nan,nan,0,89.66,nan
72.87,1440,0,nan,1230
72.88,nan,0,nan,1330
72.88,1430,nan,nan,1290
72.87,nan,0,89.6,1260
72.9,1430,0,nan,1260
72.87,1390,0,89.6,1300
72.9,1430,0,89.68,1440
72.91,nan,nan,89.6,1360
72.88,1400,nan,89.52,nan
72.84,1340,0,89.53,nan
nan,1290,0,89.6,1350
nan,1310,0,89.72,1470
72.82,1310,0,nan,1350
72.79,1260,0,89.51,nan
72.79,nan,0,89.45,nan
72.69,nan,0,89.58,1330
72.76,nan,nan,89.59,1340
72.69,1110,0,89.25,1000
72.61,nan,0,nan,950
72.58,nan,0,nan,1010
72.58,nan,0,89.25,1020
72.64,1000,0,89.28,1040
72.63,980,0,89.24,1000
nan,960,nan,nan,1000
nan,960,nan,89.2,nan
72.59,930,0,nan,1050
72.61,960,0,89.26,1040
72.61,950,0,89.14,970
72.54,880,0,89.09,920
72.49,830,0,89.15,975
72.49,nan,0.9,89.19,nan
72.47,810,0.1,89.13,960
72.48,820,0.6,89.04,920
nan,820,0.2,89.07,930
72.51,nan,0,89.03,900
72.48,870,0,89.09,nan
nan,840,nan,88.86,nan
72.36,750,0,88.85,650
nan,750,0,nan,650
72.33,720,0,nan,620
72.29,680,0,88.98,740
72.29,nan,0,88.97,690
72.33,670,nan,nan,nan
nan,660,0,nan,640
72.33,670,0,88.98,695
72.34,680,0,88.89,603
72.18,580,0,88.65,400
nan,520,0,88.6,390
72.08,500,0,88.6,nan
72.03,nan,0,nan,nan
72.03,470,nan,88.6,458
72.05,480,nan,88.67,494
nan,480,0,nan,451
nan,nan,0,nan,nan
nan,460,0,88.63,458
72.04,460,0,88.62,452
72.01,nan,0,nan,330
71.95,nan,nan,88.33,323
71.96,315,0,nan,365
72.02,nan,0,88.42,357
72,nan,nan,88.38,342
71.99,330,0,88.41,390
71.96,315,0,88.35,362
nan,315,nan,88.34,360
71.95,310,0,88.35,364
71.94,305,0,nan,340
71.93,nan,0,88.26,313
71.89,280,0,nan,334
nan,285,nan,nan,338
nan,310,nan,88.7,510
72.12,455,0,88.78,542
72.16,495,nan,88.78,532
72.12,nan,0,88.75,519
72.08,nan,0,88.76,524
nan,nan,nan,88.81,551
72.33,670,4.9,89.2,nan
72.54,nan,0.1,89.22,922
72.57,975,0.1,89.34,1030
nan,1100,0.1,89.36,1050
72.71,1140,0,nan,1010
nan,1100,0,89.27,970
72.61,nan,0,nan,990
72.6,1010,nan,89.36,nan
nan,1070,0,89.4,1220
72.68,1070,0,89.39,1110
72.66,1040,nan,89.36,1050
72.66,1040,0,89.32,1030
72.61,990,0,89.33,nan
nan,1030,nan,nan,910
72.57,945,2.9,nan,1080
72.67,1050,nan,89.25,930
72.63,1010,0,89.33,990
72.62,1000,0,nan,nan
nan,1090,0.1,89.28,nan
72.69,nan,0,89.24,nan
nan,1030,6.8,89.26,1010
nan,1110,3.1,89.25,1000
72.72,1090,nan,nan,nan
72.6,960,0,89.16,950
72.59,950,0,89.25,980
72.68,1040,0,89.17,937
72.63,990,0,89.23,975
72.67,1030,nan,89.19,950
72.67,960,0,89.23,980
nan,940,0,89.21,963
72.7,990,0,89.24,990
72.66,nan,0,89.24,1030
72.64,885,nan,89.28,1070
72.76,1000,0,89.25,nan
72.73,970,0,nan,978
72.68,925,0,89.16,950
72.68,nan,0,89.26,1010
72.7,945,0,89.16,950
72.72,960,nan,89.19,973
nan,nan,0.1,89.08,900
72.6,nan,0.1,89.21,996
nan,875,0.1,89.26,1040
72.58,830,2,nan,1050
72.63,nan,0,nan,nan
nan,930,0,89.35,1070
72.58,935,0,89.28,1010
72.54,895,0,89.27,1000
72.57,930,0,89.36,1070
72.66,960,0,89.31,974
72.56,870,0,89.36,1010
72.56,870,nan,89.36,1010
72.59,900,0,89.34,996
72.55,905,0,89.35,1000
72.63,nan,nan,nan,1090
72.7,nan,37.9,89.41,nan
72.69,1050,0.1,nan,1030
72.64,1000,0,89.45,nan
nan,1000,0,89.41,1010
72.56,920,nan,89.41,1010
nan,920,0,89.42,nan
nan,nan,0.1,89.45,nan
72.62,980,0.1,89.49,1060
nan,1040,0,89.47,1050
72.67,1040,0,89.43,1020
72.6,nan,0,89.3,nan
nan,nan,0,89.28,1030
72.43,nan,0,89.19,950
72.39,800,0.1,89.15,865
nan,790,nan,nan,nan
72.41,nan,0,nan,nan
nan,nan,0,89.31,nan
nan,880,0,89.26,915
72.42,830,nan,89.26,nan
72.5,890,0,89.46,1100
72.62,1010,0,89.5,nan
72.78,nan,nan,nan,1190
nan,1160,0,89.45,nan
72.77,1140,0,89.5,nan
72.81,1180,0,89.5,nan
72.82,1150,0,89.56,nan
72.86,1200,0,nan,1340
72.94,1300,0,nan,1300
72.93,1270,nan,89.68,1270
nan,1280,0,89.77,1340
72.98,1320,0,89.72,1300
72.99,1340,0,nan,1430
72.95,nan,nan,nan,1390
nan,1360,0.1,89.62,1390
72.97,1370,0,89.58,1340
nan,1330,0.1,89.59,1350
73.05,1490,0,89.71,1490
73,nan,0,89.67,1440
nan,1530,0,89.59,1350
nan,1500,0,89.6,1500
73.04,nan,0,89.65,nan
73.05,1540,0,89.56,1620
73.07,1580,0,89.67,nan
73.1,1640,0.1,89.52,1580
72.95,1360,0,89.54,1630
73.09,nan,0,89.6,1670
73.06,1670,0,89.68,1740
nan,1660,nan,89.66,nan
73.09,1720,0,nan,1700
73.05,nan,nan,89.62,1660
73.03,1600,nan,89.68,1710
73.03,nan,nan,nan,nan
73.06,1530,0,89.7,1730
73.08,nan,0,89.74,nan
nan,1590,0,89.73,1750
73.08,1570,nan,89.87,1870
73.17,1750,nan,89.76,1780
nan,1830,0,90.14,nan
nan,2420,nan,90.33,nan
73.79,nan,0,90.67,3890
74.01,3700,0,90.73,3980
74.16,4120,0,90.73,4060
74.18,4240,nan,90.8,4240
74.13,4090,1,90.71,3940
nan,3810,0.1,90.72,3970
74.09,3800,0.2,90.75,4030
74.08,3780,4.7,90.76,4130
74.12,4060,0,90.78,4320
74.14,4060,0,90.81,4150
nan,3960,0.1,90.74,3900
73.94,3340,0,90.25,3200
73.64,2560,16.4,89.75,2120
73.01,1480,5.1,90.1,2350
73.8,nan,0,89.95,3040
73.46,2380,73.7,90.12,3100
73.74,3120,4.5,90.01,3240
nan,3010,4.8,89.74,2400
73.51,2480,0.1,89.42,1950
73.07,nan,0,89.37,1890
73.02,1600,0,89.4,1630
nan,1490,57.7,89.06,1150
72.54,nan,0.1,88.98,1030
72.47,1000,0,88.81,900
72.51,1050,0,88.93,990
72.51,1050,0,nan,nan
72.51,950,0,nan,nan
nan,nan,0,88.91,880
72.53,970,0,88.9,874
72.51,970,0.1,88.83,nan
72.46,nan,nan,88.92,890
nan,990,nan,nan,880
72.53,990,0.1,89.68,1820
73.5,nan,14.2,90.27,2560
73.66,2750,0,nan,2740
73.65,2730,17,90.21,2620
73.67,2760,0,90.22,2630
73.76,2750,0,90.22,2630
nan,2760,0,90.26,2670
73.79,nan,0.1,90.16,2570
73.77,2750,0.2,90.05,2640
nan,2530,0,90.11,2720
nan,2690,0,90.11,2740
73.76,2840,nan,nan,2580
nan,nan,8,89.67,2230
73.43,nan,0.1,89.49,nan
72.96,1490,0,89.05,nan
72.66,1040,0,88.94,1150
72.66,1060,nan,89.02,nan
72.54,960,0,89.03,1190
72.51,nan,0.1,88.96,1110
72.55,1080,0,88.82,925
72.44,965,0.1,nan,1170
nan,1010,0.1,89.2,1100
72.46,860,0,89.28,nan
72.55,955,nan,89.38,1140
72.54,950,0,89.44,1180
nan,1000,4.9,89.46,1130
72.62,1060,0,89.35,1080
72.62,nan,63.6,89.56,1170
72.67,1090,1.9,89.48,1060
nan,1050,0,89.63,1100
72.59,1000,0,90.47,nan
73.55,2310,0,nan,3100
74.14,3350,0,90.72,3340
74.16,nan,nan,90.73,3330
74.1,3230,14.7,90.49,2700
73.52,2200,0,89.57,1290
72.85,1110,0,nan,1050
72.88,1030,nan,nan,1390
nan,1050,nan,89.74,1320
72.87,1020,0.1,nan,1360
nan,1250,38.1,89.75,1330
72.85,nan,0,89.7,nan
72.75,1090,0,nan,1240
72.76,1080,nan,89.74,nan
72.72,nan,0,nan,nan
72.65,1000,nan,89.55,1050
nan,1100,0.1,nan,1030
72.56,1110,0,89.53,1090
72.59,1120,0,89.42,1000
72.56,1030,17.7,89.44,1030
72.64,1130,0,89.43,1010
72.62,1100,nan,89.5,nan
72.65,1060,0,89.48,1070
nan,1050,nan,89.49,1080
72.63,1040,0,89.53,1130
72.72,nan,0,89.45,1040
72.62,1030,0,89.42,1010
72.62,1030,1.8,89.4,965
72.58,980,nan,nan,1010
72.6,1080,0.1,89.7,1400
72.92,nan,0,89.8,1550
nan,1690,0,nan,nan
nan,1860,0,89.94,1680
73.15,1670,0.1,89.87,1600
73.1,nan,1.1,nan,1590
73.09,nan,0,89.85,1580
73.05,1610,0,nan,1530
73.18,nan,0,nan,2000
73.52,2090,nan,90.25,2100
73.26,1840,0,89.94,1700
73.33,1910,nan,nan,nan
73.38,1960,0,90.06,1900
73.2,nan,nan,nan,1300
72.79,1370,0.1,89.48,1230
72.77,1290,nan,89.48,1230
72.56,1150,0,89.33,nan
72.54,1140,nan,89.09,nan
72.44,1090,0,nan,1160
nan,1080,0,89.17,930
nan,1030,0,89.08,842
72.31,860,0,nan,935
nan,890,0,89.14,890
72.23,800,nan,88.8,645
72.1,640,0.1,88.82,658
72.13,680,5.4,88.85,nan
72.1,nan,0,88.61,536
71.94,560,0,88.74,611
72.05,630,0,nan,640
nan,650,0,88.61,536
nan,560,2,88.66,nan
71.96,640,1,88.62,540
71.96,640,0,88.61,nan
71.95,620,0,88.6,nan
71.96,nan,nan,88.63,547
72,600,nan,nan,581
72.01,610,0,88.55,550
nan,500,0,88.58,564
71.95,495,1.3,88.55,550
nan,495,nan,88.58,589
71.98,505,0,88.58,589
71.95,480,0,88.58,589
71.96,490,0,nan,560
71.94,480,nan,88.58,nan
71.9,460,0,nan,543
71.88,450,0,nan,543
71.85,445,0,88.49,505
nan,450,0.1,88.51,450
71.85,445,0,88.4,nan
71.81,nan,0,88.56,480
71.87,455,3.9,nan,570
71.94,485,0,88.34,335
71.79,425,0,nan,450
71.84,445,0,88.89,700
72.6,800,0,89.14,1000
72.36,820,nan,88.94,800
nan,nan,0.3,88.71,617
72.07,580,0,88.77,660
72.13,630,nan,88.72,626
nan,585,0,88.77,665
72.09,nan,0,89.08,907
72.54,990,0,89.29,1100
72.65,1060,0,89.34,1150
72.58,1000,nan,88.95,792
72.36,810,0,89.39,1180
72.77,nan,7.5,nan,1450
nan,nan,nan,89.4,1210
nan,1210,0,89.41,1220
72.82,1280,nan,89.43,nan
72.8,1260,0,nan,1240
72.77,1230,0,89.37,1270
nan,1250,nan,89.38,nan
72.82,1340,nan,89.3,1200
72.83,1350,0,89.29,1190
72.86,1390,0,89.31,1410
72.81,1330,0,89.19,nan
72.74,1240,0,89.22,nan
72.74,1240,0,88.99,1130
72.44,890,nan,88.87,950
72.39,830,0,88.87,950
72.37,nan,0,88.92,1010
72.37,825,0,nan,885
nan,820,0,88.9,890
72.32,780,8,88.88,870
72.38,nan,0.1,nan,915
72.37,825,0.1,88.83,nan
72.39,840,0.9,88.82,nan
72.41,860,0,88.82,nan
nan,830,0,88.87,nan
72.42,870,0,88.9,888
72.39,840,0.8,88.85,843
72.33,790,2.1,nan,758
72.28,740,nan,nan,nan
72.28,nan,0,88.67,685
72.3,760,nan,88.7,nan
72.29,750,0,88.72,780
72.29,750,nan,88.72,780
72.25,715,0.3,88.74,748
72.32,780,0.2,88.76,766
72.26,720,1.3,88.8,nan
nan,770,0,88.94,870
nan,890,0,89.15,1060
72.6,nan,0,nan,898
nan,840,0,88.99,903
72.43,760,0,88.9,824
nan,705,0,88.74,696
72.34,735,0,nan,713
72.22,620,0,88.68,616
72.24,640,0,88.8,nan
nan,nan,0,88.73,658
72.17,nan,0,88.74,nan
72.19,590,0.1,nan,702
72.28,680,0,88.79,765
72.26,660,nan,88.69,678
72.18,nan,0,nan,746
nan,630,0,nan,nan
72.27,675,0,nan,780
72.31,708,0.1,nan,715
72.2,600,nan,88.8,766
72.24,640,0,nan,775
72.19,590,0,88.93,800
72.29,685,3.8,nan,735
72.24,640,0.1,88.62,540
72.19,590,0,88.51,nan
72.1,510,0,88.55,515
72.1,510,0,88.61,562
72.13,nan,0,88.61,562
72.08,565,0,88.57,530
72.11,585,nan,88.57,nan
72.11,585,0,88.58,548
72.1,575,nan,nan,nan
72.09,nan,0,88.58,548
72.06,550,0.1,88.56,532
72.07,560,0,88.59,563
72.03,530,0,88.7,nan
nan,nan,4,88.9,900
72.29,nan,0.1,nan,745
72.32,770,2.5,88.88,725
72.33,780,0,nan,690
nan,800,0,88.91,nan
72.44,nan,nan,88.92,nan
72.45,910,0,nan,690
nan,810,0,88.75,680
72.35,760,nan,nan,nan
nan,nan,0.3,88.83,nan
72.42,875,0,88.81,750
72.36,810,nan,88.77,750
72.39,845,0,88.74,725
72.42,875,0,nan,765
72.46,860,0,88.69,710
72.42,815,0,88.58,625
72.39,780,0,88.57,620
72.39,780,0,88.48,580
nan,750,0,88.52,600
72.38,nan,0,nan,700
nan,nan,0,88.67,810
72.41,835,nan,88.62,760
72.36,nan,0,nan,750
nan,715,0,88.65,760
nan,720,nan,88.59,690
nan,650,0,88.58,nan
72.33,680,0,88.49,660
72.27,nan,0,nan,785
72.37,760,0,nan,nan
72.33,720,0,88.62,765
72.38,nan,0,88.56,750
72.31,662,0,88.65,800
nan,725,0,88.68,820
72.46,800,nan,88.87,nan
72.59,935,0,88.85,915
nan,761,0.8,88.91,942
72.52,860,0.5,nan,942
nan,nan,nan,88.85,903
nan,789,0,88.89,930
72.46,800,0,89,1000
72.52,nan,0,88.95,972
72.56,1030,0.1,88.9,925
72.51,nan,0.1,88.93,945
nan,955,0,89,993
72.5,nan,0,nan,947
72.4,855,0,89.04,995
72.45,910,0,88.93,921
72.36,nan,0,88.97,nan
72.51,975,0,89.1,1050
72.53,nan,0.1,89.15,1100
72.6,1080,nan,nan,1070
nan,1050,1.4,89.11,1060
nan,1060,0,nan,1080
nan,nan,0,89.18,1130
72.54,1010,0,89.06,1030
nan,990,0.3,89.07,1040
nan,990,0,89.14,1110
nan,1080,0.1,89.12,1100
72.55,1060,nan,89.09,1070
nan,nan,0.1,nan,1080
72.57,1080,0,nan,1060
72.54,1040,nan,89.07,1060
72.56,1070,0,nan,1020
72.58,nan,0,89.02,1010
72.57,1080,0,nan,1150
72.55,1060,nan,89.03,nan
72.52,1020,0,nan,1180
72.54,1040,0,89.06,1210
72.58,nan,0,89.07,1220
nan,1120,0,nan,nan
72.59,1070,0,nan,1200
72.6,1080,0,89.09,1240
72.58,1060,0,89.07,1220
72.59,1070,0,nan,1220
72.52,1050,0,89.15,1300
nan,1120,9.6,nan,1250
nan,1180,1.3,89.1,1250
72.65,1150,0,nan,1260
nan,nan,nan,88.98,1150
72.5,1030,nan,89,1180
72.58,nan,nan,88.92,1100
72.51,1040,0,89.02,nan
72.58,1090,0,89.02,1200
72.62,1130,nan,89.06,1240
72.63,1140,nan,89.1,1280
72.62,1120,0,89.08,1230
nan,nan,0,89.06,1140
72.57,1090,0,89.09,1170
72.53,990,0,89.06,1140
72.49,958,0,88.73,860
72.34,880,nan,88.86,nan
72.36,750,0,88.74,810
nan,nan,0.4,88.82,880
72.33,720,3.1,88.84,nan
nan,700,12.9,88.81,nan
72.32,710,0,88.82,815
72.33,685,nan,88.82,815
72.27,620,0,nan,826
72.28,630,0,nan,838
72.27,620,0,88.9,910
nan,640,nan,88.92,962
72.33,720,0,88.93,950
72.33,720,0,nan,905
72.27,655,0,88.89,858
72.34,730,9.1,88.91,nan
nan,630,0,88.89,858
nan,640,0,nan,858
nan,535,nan,88.88,810
nan,715,0,nan,855
72.27,750,0,88.82,750
72.2,690,0.7,88.78,705
nan,630,17,88.69,nan
72.16,635,60.7,88.73,677
nan,nan,0.2,88.83,762
72.28,755,0.5,88.81,748
72.21,nan,1.7,88.67,nan
nan,655,0,88.68,699
72.18,645,0.1,88.64,667
72.19,655,0,88.76,772
72.19,655,0,88.74,750
72.23,650,0,89.13,1070
72.45,910,nan,89.19,nan
72.56,980,0,nan,1050
72.45,855,0,89.36,1190
72.68,1100,0,89.38,1190
72.72,1120,0,89.6,1340
72.87,nan,nan,89.6,1360
72.82,1280,6.4,89.57,1330
72.87,1360,nan,89.6,1360
72.87,1360,nan,nan,1430
72.91,1400,0,nan,1390
72.86,1330,0,89.57,1350
72.82,1280,0,89.56,1340
nan,1360,0,nan,nan
72.96,1480,0,89.71,nan
nan,1490,0,89.75,nan
73.15,1790,0,89.93,nan
73.28,1940,0,89.94,nan
73.36,2160,0,90.14,nan
nan,2620,0.1,90.3,2900
73.87,nan,0,90.53,3940
74.22,3750,nan,nan,4100
74.28,3950,0.1,nan,4040
74.19,3760,nan,90.56,3980
74.2,nan,0.1,90.57,4010
74.16,3880,0,90.58,3930
nan,3740,0,90.6,3950
74.14,3630,0.1,90.59,nan
74.1,3680,3.5,90.59,3720
nan,3560,35.5,nan,3610
74.01,nan,3.4,90.48,3400
nan,3460,17,90.41,3310
nan,3100,0,89.89,2510
nan,2820,0,90.15,3410
73.73,3180,nan,90.22,3380
73.88,3420,nan,90.3,3560
nan,2760,nan,89.14,1470
nan,880,nan,88.46,670
72.13,nan,0,88.33,685
72.2,770,0.1,88.4,720
72.25,790,5.8,88.39,710
72.22,760,0.1,88.43,762
72.25,790,3.6,88.27,660
72.16,700,1.6,88.31,690
nan,705,0,88.5,789
72.51,1050,2.5,88.63,892
nan,980,16.4,88.79,nan
nan,1240,0.1,nan,1730
73.2,2140,0,89.6,2570
73.32,2480,0.2,nan,2800
nan,2820,1.9,nan,nan
73.89,3280,0,90.43,nan
74.1,3600,0,90.54,3660
74.2,3600,0,90.61,nan
74.24,3880,0,90.66,3810
74.26,3980,0,90.57,3730
